entrezID	symbol
551	ARVP
551	AVP-NPII
551	AVRP
551	VP
552	AVPR1A
552	AVPR V1a
552	AVPR1
552	V1aR
553	AVPR1B
553	AVPR3
553	V1bR
554	AVPR2
554	ADHR
554	DI1
554	DIR
554	DIR3
554	NDI
554	V2R
558	AXL
558	JTK11
558	UFO
558	ARK
558	Tyro7
563	AZGP1
563	ZA2G
563	ZAG
566	AZU1
566	AZAMP
566	AZU
566	CAP37
566	HBP
566	HUMAZUR
566	NAZC
566	hHBP
567	B2M
567	IMD43
570	BAAT
570	BACAT
570	BAT
571	BACH1
571	BACH-1
571	BTBD24
571	BACH1-IT1
572	BAD
572	BBC2
572	BCL2L8
573	BAG1
573	BAG-1
573	HAP
573	RAP46
575	BAI1
575	GDAIF
575	ADGRB1
576	BAI2
576	ADGRB2
577	BAI3
577	ADGRB3
578	BAK1
578	BAK
578	BAK-LIKE
578	BCL2L7
578	CDN1
578	BAK1P1
579	NKX3-2
579	BAPX1
579	NKX3.2
579	NKX3B
579	SMMD
580	BARD1
581	BAX
581	BCL2L4
582	BBS1
582	BBS2L2
582	
583	BBS2
583	BBS
583	RP74
585	BBS4
586	BCAT1
586	BCATC
586	BCT1
586	ECA39
586	MECA39
586	PNAS121
586	PP18
587	BCAT2
587	BCAM
587	BCATM
587	BCT2
587	PP18
590	BCHE
590	CHE1
590	CHE2
590	E1
593	BCKDHA
593	BCKDE1A
593	MSU
593	MSUD1
593	OVD1A
594	BCKDHB
594	dJ279A18.1
594	E1B
594	LOC101928714
594	BCKDE1B
594	BCKDH E1-beta
594	
595	CCND1
595	BCL1
595	D11S287E
595	PRAD1
595	U21B31
596	BCL2
596	Bcl-2
596	PPP1R50
597	BCL2A1
597	ACC-1
597	ACC-2
597	BCL2L5
597	BFL1
597	GRS
597	HBPA1
597	ACC1
597	ACC2
598	BCL2L1
598	Bcl-X
598	bcl-xL
598	BCL-XL%2FS
598	bcl-xS
598	BCL2L
598	BCLX
598	BCLXL
598	BCLXS
598	PPP1R52
598	BCL-XL/S
599	BCL2L2
599	BCL-W
599	BCL2-L-2
599	BCLW
599	PPP1R51
599	BCL2L2-PABPN1
600	BAK1P1
600	Bak-2
600	BAK2
600	BCL2L7P1
601	BAK1P2
601	BAK3
601	BAK3P
601	BCL2L7P2
602	BCL3
602	BCL4
602	D19S37
602	LOC105372417
604	BCL6
604	BCL5
604	BCL6A
604	LAZ3
604	ZBTB27
604	ZNF51
605	BCL7A
605	BCL7
606	NBEAP1
606	BCL8
606	BCL8A
607	BCL9
607	LGS
608	TNFRSF17
608	BCM
608	BCMA
608	CD269
608	TNFRSF13A
610	HCN2
610	BCNG-2
610	BCNG2
610	HAC-1
611	OPN1SW
611	BCP
611	BOP
611	CBT
613	BCR
613	ALL
613	BCR1
613	CML
613	D22S11
613	D22S662
613	PHL
616	BCRP4
616	BCR-4
616	BCR4
616	BCRL4
617	BCS1L
617	BCS
617	BCS1
617	BJS
617	FLNMS
617	GRACILE
617	h-BCS
617	Hs.6719
617	MC3DN1
617	PTD
617	h-BCS1
618	BCYRN1
618	BC200
618	BC200a
618	LINC00004
618	NCRNA00004
619	BCYRN1P1
619	BC200b
622	BDH1
622	BDH
622	SDR9C1
623	BDKRB1
623	B1BKR
623	B1R
623	BKB1R
623	BKR1
623	BRADYB1
623	BDKRB2
624	BDKRB2
624	B2R
624	BK-2
624	BK2
624	BKR2
624	BRB2
627	BDNF
627	ANON2
627	BULN2
629	CFB
629	AHUS4
629	BF
629	BFD
629	CFAB
629	FB
629	FBI12
629	GBG
629	H2-Bf
629	PBF2
629	ARMD14
629	CFBD
631	BFSP1
631	CP115
631	CP94
631	CTRCT33
631	LIFL-H
632	BGLAP
632	BGP
632	OC
632	OCN
633	BGN
633	DSPG1
633	PG-S1
633	PGI
633	SLRR1A
633	MRLS
633	SEMDX
634	CEACAM1
634	BGP
634	BGP1
634	BGPI
635	BHMT
635	BHMT1
635	HEL-S-61p
636	BICD1
636	BICD
637	BID
637	FP497
638	BIK
638	BIP1
638	BP4
638	NBK
639	PRDM1
639	BLIMP1
639	PRDI-BF1
640	BLK
640	MODY11
641	BLM
641	BS
641	RECQ2
641	RECQL2
641	RECQL3
642	BLMH
642	BH
642	BMH
643	CXCR5
643	BLR1
643	CD185
643	MDR15
644	BLVRA
644	BLVR
644	BVR
644	BVRA
645	BLVRB
645	BVRB
645	FLR
645	SDR43U1
645	HEL-S-10
646	BNC1
646	BNC
646	BSN1
646	HsT19447
648	BMI1
648	FLVI2%2FBMI1
648	PCGF4
648	RNF51
648	FLVI2/BMI1
648	flvi-2/bmi-1
648	COMMD3-BMI1
649	BMP1
649	OI13
649	PCOLC
649	PCP
649	PCP2
649	TLD
650	BMP2
650	BDA2
650	BMP2A
651	BMP3
651	BMP-3A
652	BMP4
652	BMP2B
652	BMP2B1
652	MCOPS6
652	OFC11
652	ZYME
653	BMP5
654	BMP6
654	VGR
654	VGR1
655	BMP7
655	OP-1
656	BMP8B
656	BMP8
656	OP2
657	BMPR1A
657	10q23del
657	ACVRLK3
657	ALK3
657	CD292
657	SKR5
658	BMPR1B
658	ALK-6
658	ALK6
658	CDw293
658	AMDD
658	BDA1D
658	BDA2
659	BMPR2
659	BMPR-II
659	BMPR3
659	BMR2
659	BRK-3
659	PPH1
659	T-ALK
659	POVD1
660	BMX
660	ETK
660	PSCTK2
660	PSCTK3
661	POLR3D
661	BN51T
661	RPC4
661	RPC53
661	TSBN51
662	BNIP1
662	NIP1
662	SEC20
662	TRG-8
663	BNIP2
663	BNIP-2
663	NIP2
664	BNIP3
664	NIP3
665	BNIP3L
665	BNIP3a
665	NIX
666	BOK
666	BCL2L9
666	BOKL
667	DST
667	BP240
667	BPA
667	BPAG1
667	CATX-15
667	CATX15
667	D6S1101
667	DMH
667	DT
667	HSAN6
667	MACF2
667	EBSB2
668	FOXL2
668	BPES
668	BPES1
668	PFRK
668	PINTO
668	POF3
669	BPGM
669	DPGM
670	BPHL
670	BPH-RP
670	MCNAA
670	VACVASE
671	BPI
671	BPIFD1
671	rBPI
672	BRCA1
672	BRCAI
672	BRCC1
672	BROVCA1
672	IRIS
672	PNCA4
672	PPP1R53
672	PSCP
672	RNF53
672	FANCS
673	BRAF
673	B-RAF1
673	BRAF1
673	NS7
673	RAFB1
673	B-raf
675	BRCA2
675	BRCC2
675	BROVCA2
675	FACD
675	FAD
675	FAD1
675	FANCB
675	FANCD
675	FANCD1
675	GLM3
675	PNCA2
675	XRCC11
676	BRDT
676	BRD6
676	CT9
677	ZFP36L1
677	Berg36
677	BRF1
677	cMG1
677	ERF-1
677	ERF1
677	RNF162B
677	TIS11B
678	ZFP36L2
678	BRF2
678	ERF-2
678	ERF2
678	RNF162C
678	TIS11D
680	BRS3
680	BB3
680	BB3R
682	BSG
682	5F7
682	CD147
682	EMMPRIN
682	M6
682	OK
682	TCSF
683	BST1
683	CD157
684	BST2
684	CD317
684	TETHERIN
685	BTC
686	BTD
687	KLF9
687	BTEB
687	BTEB1
688	KLF5
688	BTEB2
688	CKLF
688	IKLF
689	BTF3
689	BETA-NAC
689	BTF3a
689	BTF3b
689	NACB
690	BTF3P11
690	BTF3L1
690	HUMBTFB
690	OCIF
690	OPG
690	TNFRSF11B
693	BTF3P1
693	HUMBTFA
694	BTG1
694	APRO2
695	BTK
695	AGMX1
695	AT
695	ATK
695	BPK
695	IMD1
695	PSCTK1
695	XLA
696	BTN1A1
696	BT
696	BTN
696	BTN1
699	BUB1
699	BUB1A
699	BUB1L
699	hBUB1
701	BUB1B
701	Bub1A
701	BUB1beta
701	BUBR1
701	hBUBR1
701	MAD3L
701	MVA1
701	SSK1
705	BYSL
705	BYSTIN
705	Enp1
706	TSPO
706	BPBS
706	BZRP
706	DBI
706	IBP
706	MBR
706	mDRC
706	PBR
706	PBS
706	pk18
706	PKBS
706	PTBR
708	C1QBP
708	gC1Q-R
708	GC1QBP
708	gC1qR
708	HABP1
708	p32
708	SF2p32
710	SERPING1
710	C1IN
710	C1INH
710	C1NH
710	HAE1
710	HAE2
711	ERC2-IT1
711	C1orf1
711	C3orf51
711	Po42
712	C1QA
713	C1QB
714	C1QC
714	C1Q-C
714	C1QG
715	C1R
715	EDSPD1
716	C1S
716	EDSPD2
717	C2
717	CO2
717	ARMD14
718	C3
718	AHUS5
718	ARMD9
718	ASP
718	C3a
718	C3b
718	CPAMD1
718	HEL-S-62p
719	C3AR1
719	AZ3B
719	C3AR
719	HNFAG09
720	C4A
720	C4
720	C4A2
720	C4A3
720	C4A4
720	C4A6
720	C4AD
720	C4S
720	CO4
720	CPAMD2
720	RG
721	C4B
721	C4B1
721	C4B12
721	C4B2
721	C4B3
721	C4B5
721	C4BD
721	C4B_2
721	C4F
721	CH
721	CO4
721	CPAMD3
721	C4A
722	C4BPA
722	C4BP
722	PRP
724	C4BPAP2
724	C4BPAL2
725	C4BPB
725	C4BP
726	CAPN5
726	HTRA3
726	nCL-3
726	ADNIV
726	VRNI
727	C5
727	C5a
727	C5b
727	CPAMD4
727	C5D
727	ECLZB
728	C5AR1
728	C5A
728	C5AR
728	C5R1
728	CD88
729	C6
730	C7
731	C8A
732	C8B
732	C82
733	C8G
733	C8C
734	OSGIN2
734	C8orf1
734	hT41
735	C9
735	ARMD15
735	C9D
738	VPS51
738	ANG2
738	ANG3
738	C11orf2
738	C11orf3
738	FFR
740	MRPL49
740	C11orf4
740	L49mt
740	MRP-L49
740	NOF
740	NOF1
741	ZNHIT2
741	C11orf5
741	FON
744	MPPED2
744	239FB
744	C11orf8
745	MYRF
745	C11orf9
745	MRF
745	Ndt80
745	pqn-47
746	TMEM258
746	C11orf10
747	DAGLA
747	C11orf11
747	DAGL%28ALPHA%29
747	DAGLALPHA
747	NSDDR
747	DAGL(ALPHA)
750	C16orf3
750	GAS8-AS1
752	FMNL1
752	C17orf1
752	C17orf1B
752	FHOD4
752	FMNL
752	KW-13
753	LDLRAD4
753	C18orf1
754	PTTG1IP
754	C21orf1
754	C21orf3
754	PBF
755	C21orf2
755	YF5%2FA2
755	LRRC76
755	RDMS
755	SMDAX
755	YF5/A2
757	TMEM50B
757	C21orf4
757	HCVP7TP3
758	MPPED1
758	239AB
758	C22orf1
758	FAM1A
759	CA1
759	CA-I
759	CAB
759	Car1
759	HEL-S-11
760	CA2
760	CA-II
760	CAC
760	CAII
760	Car2
760	HEL-76
760	HEL-S-282
761	CA3
761	CAIII
761	Car3
762	CA4
762	CAIV
762	Car4
762	RP17
763	CA5A
763	CA5
763	CAV
763	CAVA
763	CA5AD
763	GS1-21A4.1
764	CA5AP1
764	CA5P
765	CA6
765	CA-VI
765	GUSTIN
766	CA7
766	CAVII
767	CA8
767	CA-VIII
767	CALS
767	CAMRQ3
767	CARP
767	CA-RP
768	CA9
768	CAIX
768	MN
770	CA11
770	CARPX1
771	CA12
771	CAXII
771	HsT18816
771	CA-XII
771	T18816
773	CACNA1A
773	APCA
773	BI
773	CACNL1A4
773	CAV2.1
773	EA2
773	FHM
773	HPCA
773	MHP
773	MHP1
773	SCA6
773	EIEE42
774	CACNA1B
774	BIII
774	CACNL1A5
774	CACNN
774	Cav2.2
774	DYT23
775	CACNA1C
775	CACH2
775	CACN2
775	CACNL1A1
775	CaV1.2
775	CCHL1A1
775	LQT8
775	TS
776	CACNA1D
776	CACH3
776	CACN4
776	CACNL1A2
776	Cav1.3
776	CCHL1A2
776	SANDD
776	PASNA
777	CACNA1E
777	BII
777	CACH6
777	CACNL1A6
777	Cav2.3
777	gm139
778	CACNA1F
778	AIED
778	Cav1.4
778	COD3
778	COD4
778	CORDX
778	CORDX3
778	CSNB2
778	CSNB2A
778	CSNBX2
778	JM8
778	JMC8
778	OA2
778	Cav1.4alpha1
779	CACNA1S
779	CACNL1A3
779	Cav1.1
779	CCHL1A3
779	HOKPP
779	HOKPP1
779	hypoPP
779	MHS5
779	TTPP1
780	DDR1
780	CAK
780	CD167
780	DDR
780	EDDR1
780	HGK2
780	MCK10
780	NEP
780	NTRK4
780	PTK3
780	PTK3A
780	RTK6
780	TRKE
781	CACNA2D1
781	CACNA2
781	CACNL2A
781	CCHL2A
781	LINC01112
781	lncRNA-N3
782	CACNB1
782	CAB1
782	CACNLB1
782	CCHLB1
783	CACNB2
783	CACNLB2
783	CAVB2
783	MYSB
784	CACNB3
784	CAB3
784	CACNLB3
785	CACNB4
785	CAB4
785	CACNLB4
785	EA5
785	EIG9
785	EJM
785	EJM4
785	EJM6
786	CACNG1
786	CACNLG
788	SLC25A20
788	CAC
788	CACT
789	SLC25A20P1
789	CACTP
789	SLC25A20P
790	CAD
790	CDG1Z
790	EIEE50
790	GATD4
793	CALB1
793	CALB
793	D-28K
794	CALB2
794	CAB29
794	CAL2
794	CR
795	S100G
795	CABP
795	CABP1
795	CABP9K
795	CALB3
796	CALCA
796	CALC1
796	CGRP
796	CGRP-I
796	CGRP1
796	CT
796	KC
796	PCT
797	CALCB
797	CALC2
797	CGRP-II
797	CGRP2
798	CALCP
798	CALC3
799	CALCR
799	CRT
799	CT-R
799	CTR
799	CTR1
800	CALD1
800	CDM
800	H-CAD
800	HCAD
800	L-CAD
800	LCAD
800	NAG22
801	CALM1
801	CALML2
801	caM
801	CAMI
801	CPVT4
801	DD132
801	PHKD
801	LQT14
801	CALM3
801	CALM2
802	CALM1P1
802	CALML1
804	CALM1P2
805	CALM2
805	CAMII
805	PHKD
805	PHKD2
805	LQT15
805	caM
805	CALM3
805	CALM1
806	CALM2P2
807	CALM2P3
808	CALM3
808	PHKD
808	PHKD3
808	CaM
808	CaMIII
808	HEL-S-72
808	CALM2
808	CALM1
810	CALML3
810	CLP
811	CALR
811	cC1qR
811	CRT
811	RO
811	SSA
811	HEL-S-99n
813	CALU
814	CAMK4
814	caMK
814	CaMK IV
814	CaMK-GR
814	IV
815	CAMK2A
815	CAMKA
816	CAMK2B
816	CAM2
816	CAMK2
816	CAMKB
817	CAMK2D
817	CAMKD
818	CAMK2G
818	CAMK
818	CAMK-II
818	CAMKG
819	CAMLG
819	CAML
819	GET2
820	CAMP
820	CAP-18
820	CAP18
820	CRAMP
820	FALL-39
820	FALL39
820	HSD26
820	LL37
821	CANX
821	CNX
821	IP90
821	P90
822	CAPG
822	AFCP
822	MCP
822	HEL-S-66
823	CAPN1
823	CANP
823	CANP1
823	CANPL1
823	muCANP
823	muCL
823	SPG76
824	CAPN2
824	CANP2
824	CANPL2
824	CANPml
824	mCANP
825	CAPN3
825	CANP3
825	CANPL3
825	LGMD2
825	LGMD2A
825	nCL-1
825	p94
826	CAPNS1
826	30K
826	CALPAIN4
826	CANP
826	CANPS
826	CAPN4
826	CDPS
826	CSS1
827	CAPN6
827	CalpM
827	CANPX
827	CAPNX
827	DJ914P14.1
828	CAPS
828	CAPS1
829	CAPZA1
829	CAPPA1
829	CAPZ
829	CAZ1
830	CAPZA2
830	CAPPA2
830	CAPZ
831	CAST
831	BS-17
831	PLACK
832	CAPZB
832	CAPB
832	CAPPB
832	CAPZ
833	CARS
833	CARS1
833	CYSRS
833	MGC:11246
834	CASP1
834	ICE
834	IL1BC
834	P45
835	CASP2
835	CASP-2
835	ICH1
835	NEDD-2
835	NEDD2
835	PPP1R57
836	CASP3
836	CPP32
836	CPP32B
836	SCA-1
837	CASP4
837	ICE%28rel%29II
837	ICEREL-II
837	ICH-2
837	Mih1%2FTX
837	TX
837	ICE(rel)II
837	Mih1
837	Mih1/TX
838	CASP5
838	ICE%28rel%29III
838	ICEREL-III
838	ICH-3
838	ICE(rel)III
839	CASP6
839	MCH2
840	CASP7
840	CASP-7
840	CMH-1
840	ICE-LAP3
840	LICE2
840	MCH3
841	CASP8
841	ALPS2B
841	CAP4
841	Casp-8
841	FLICE
841	MACH
841	MCH5
842	CASP9
842	APAF-3
842	APAF3
842	ICE-LAP6
842	MCH6
842	PPP1R56
843	CASP10
843	ALPS2
843	FLICE2
843	MCH4
844	CASQ1
844	CASQ
844	PDIB1
844	VMCQA
845	CASQ2
845	PDIB2
846	CASR
846	CAR
846	EIG8
846	FHH
846	FIH
846	GPRC2A
846	HHC
846	HHC1
846	NSHPT
846	PCAR1
846	HYPOC1
846	hCasR
847	CAT
857	CAV1
857	BSCL3
857	CGL3
857	MSTP085
857	VIP21
857	LCCNS
857	PPH3
858	CAV2
858	CAV
859	CAV3
859	LGMD1C
859	LQT9
859	VIP-21
859	VIP21
860	RUNX2
860	AML3
860	CBF-alpha-1
860	CBFA1
860	CCD
860	CCD1
860	CLCD
860	OSF-2
860	OSF2
860	PEA2aA
860	PEBP2aA
861	RUNX1
861	AML1
861	AML1-EVI-1
861	AMLCR1
861	CBFA2
861	EVI-1
861	PEBP2aB
861	CBF2alpha
861	PEBP2alpha
862	RUNX1T1
862	AML1T1
862	CBFA2T1
862	CDR
862	ETO
862	MTG8
862	ZMYND2
862	AML1-MTG8
863	CBFA2T3
863	ETO2
863	MTG16
863	MTGR2
863	ZMYND4
863	RUNX1T3
864	RUNX3
864	AML2
864	CBFA3
864	PEBP2aC
865	CBFB
865	PEBP2B
866	SERPINA6
866	CBG
867	CBL
867	C-CBL
867	CBL2
867	FRA11B
867	NSLL
867	RNF55
868	CBLB
868	Cbl-b
868	Nbla00127
868	RNF56
869	CBLN1
871	SERPINH1
871	AsTP3
871	CBP1
871	CBP2
871	gp46
871	HSP47
871	OI10
871	PIG14
871	PPROM
871	RA-A47
871	SERPINH2
873	CBR1
873	CBR
873	hCBR1
873	SDR21C1
874	CBR3
874	hCBR3
874	SDR21C2
874	HEL-S-25
875	CBS
875	HIP4
881	CCIN
881	BTBD20
881	KBTBD14
883	CCBL1
883	GTK
883	KAT1
883	KATI
883	KYAT1
885	CCK
886	CCKAR
886	CCK-A
886	CCK1-R
886	CCKRA
886	CCK1R
887	CCKBR
887	CCK-B
887	CCK2R
887	GASR
889	KRIT1
889	CAM
889	CCM1
890	CCNA2
890	CCN1
890	CCNA
891	CCNB1
891	CCNB
892	CCNC
892	CycC
892	SRB11
892	hSRB11
894	CCND2
894	KIAK0002
894	MPPH3
895	CCND2P
895	CCND2P1
896	CCND3
897	CCND3P
897	CCND3P1
898	CCNE1
898	CCNE
898	pCCNE1
899	CCNF
899	FBX1
899	FBXO1
900	CCNG1
900	CCNG
901	CCNG2
902	CCNH
902	CAK
902	p34
902	p37
902	CycH
904	CCNT1
904	CCNT
904	CYCT1
904	HIVE1
905	CCNT2
905	CYCT2
908	CCT6A
908	CCT-zeta
908	CCT-zeta-1
908	CCT6
908	Cctz
908	HTR3
908	MoDP-2
908	TCP-1-zeta
908	TCP20
908	TCPZ
908	TTCP20
909	CD1A
909	CD1
909	FCB6
909	HTA1
909	R4
909	T6
910	CD1B
910	CD1
910	CD1A
910	R1
911	CD1C
911	BDCA1
911	CD1
911	CD1A
911	R7
912	CD1D
912	CD1A
912	R3
912	R3G1
913	CD1E
913	CD1A
913	R2
914	CD2
914	LFA-2
914	SRBC
914	T11
915	CD3D
915	CD3-DELTA
915	T3D
915	IMD19
916	CD3E
916	T3E
916	TCRE
916	IMD18
917	CD3G
917	CD3-GAMMA
917	T3G
917	IMD17
919	CD247
919	CD3-ZETA
919	CD3H
919	CD3Q
919	CD3Z
919	T3Z
919	TCRZ
919	IMD25
920	CD4
920	CD4mut
921	CD5
921	LEU1
921	T1
922	CD5L
922	AIM
922	API6
922	PRO229
922	SP-ALPHA
922	Spalpha
922	CT-2
922	hAIM
923	CD6
923	TP120
924	CD7
924	GP40
924	LEU-9
924	Tp40
924	TP41
925	CD8A
925	CD8
925	Leu2
925	MAL
925	p32
926	CD8B
926	CD8B1
926	LEU2
926	LY3
926	LYT3
926	P37
926	CD8BP
927	CD8BP
927	CD8B2
927	CD8B
928	CD9
928	BTCC-1
928	DRAP-27
928	MIC3
928	MRP-1
928	TSPAN-29
928	TSPAN29
929	CD14
930	CD19
930	B4
930	CVID3
931	MS4A1
931	B1
931	Bp35
931	CD20
931	CVID5
931	LEU-16
931	MS4A2
931	S7
932	MS4A3
932	CD20L
932	HTM4
933	CD22
933	SIGLEC-2
933	SIGLEC2
935	CD24P1
935	CD24L1
936	CD24P2
936	CD24L2
937	CD24P3
937	CD24L3
938	CD24P4
938	CD24L4
939	CD27
939	S152
939	S152. LPFS2
939	T14
939	TNFRSF7
939	Tp55
940	CD28
940	Tp44
941	CD80
941	B7
941	B7-1
941	B7.1
941	BB1
941	CD28LG
941	CD28LG1
941	LAB7
942	CD86
942	B7-2
942	B7.2
942	B70
942	CD28LG2
942	LAB72
943	TNFRSF8
943	CD30
943	D1S166E
943	Ki-1
944	TNFSF8
944	CD153
944	CD30L
944	CD30LG
944	TNLG3A
945	CD33
945	p67
945	SIGLEC-3
945	SIGLEC3
946	SIGLEC6
946	CD327
946	CD33L
946	CD33L1
946	CD33L2
946	CDW327
946	OBBP1
947	CD34
948	CD36
948	BDPLT10
948	CHDS7
948	FAT
948	GP3B
948	GP4
948	GPIV
948	PASIV
948	SCARB3
949	SCARB1
949	CD36L1
949	CLA-1
949	CLA1
949	HDLQTL6
949	SR-BI
949	SRB1
950	SCARB2
950	AMRF
950	CD36L2
950	EPM4
950	HLGP85
950	LGP85
950	LIMP-2
950	LIMPII
950	SR-BII
951	CD37
951	GP52-40
951	TSPAN26
952	CD38
952	T10
952	ADPRC 1
952	ADPRC1
953	ENTPD1
953	ATPDase
953	CD39
953	NTPDase-1
953	SPG64
954	ENTPD2
954	CD39L1
954	NTPDase-2
955	ENTPD6
955	CD39L2
955	dJ738P15.3
955	IL-6SAG
955	IL6ST2
955	NTPDase-6
956	ENTPD3
956	CD39L3
956	HB6
956	NTPDase-3
957	ENTPD5
957	CD39L4
957	NTPDase-5
957	PCPH
958	CD40
958	Bp50
958	CDW40
958	p50
958	TNFRSF5
959	CD40LG
959	CD154
959	CD40L
959	gp39
959	hCD40L
959	HIGM1
959	IGM
959	IMD3
959	T-BAM
959	TNFSF5
959	TRAP
960	CD44
960	CDW44
960	CSPG8
960	ECMR-III
960	HCELL
960	HUTCH-I
960	IN
960	LHR
960	MC56
960	MDU2
960	MDU3
960	MIC4
960	Pgp1
961	CD47
961	IAP
961	MER6
961	OA3
961	LOC105374030
962	CD48
962	BCM1
962	BLAST
962	BLAST1
962	hCD48
962	mCD48
962	MEM-102
962	SLAMF2
963	CD53
963	MOX44
963	TSPAN25
965	CD58
965	ag3
965	LFA-3
965	LFA3
966	CD59
966	16.3A5
966	1F5
966	EJ16
966	EJ30
966	EL32
966	G344
966	HRF-20
966	HRF20
966	MAC-IP
966	MACIF
966	MEM43
966	MIC11
966	MIN1
966	MIN2
966	MIN3
966	MIRL
966	MSK21
966	p18-20
967	CD63
967	LAMP-3
967	ME491
967	MLA1
967	OMA81H
967	TSPAN30
968	CD68
968	GP110
968	LAMP4
968	SCARD1
969	CD69
969	AIM
969	BL-AC%2FP26
969	CLEC2C
969	EA1
969	GP32%2F28
969	MLR-3
969	BL-AC/P26
969	GP32/28
970	CD70
970	CD27L
970	CD27LG
970	TNFSF7
970	CD27-L
970	TNLG8A
971	CD72
971	CD72b
971	LYB2
972	CD74
972	DHLAG
972	HLADG
972	Ia-GAMMA
972	II
973	CD79A
973	IGA
973	MB-1
974	CD79B
974	AGM6
974	B29
974	IGB
975	CD81
975	CVID6
975	S5.7
975	TAPA1
975	TSPAN28
976	CD97
976	TM7LN1
976	ADGRE5
977	CD151
977	GP27
977	MER2
977	PETA-3
977	RAPH
977	SFA1
977	TSPAN24
978	CDA
978	CDD
983	CDK1
983	CDC2
983	CDC28A
983	P34CDC2
984	CDK11B
984	CDC2L1
984	CDK11
984	CDK11-p110
984	CDK11-p46
984	CDK11-p58
984	CLK-1
984	p58
984	p58CDC2L1
984	p58CLK-1
984	PK58
984	PITSLREA
984	CDK11A
987	LRBA
987	BGL
987	CDC4L
987	CVID8
987	LAB300
987	LBA
988	CDC5L
988	CDC5
988	CDC5-LIKE
988	CEF1
988	dJ319D22.1
988	PCDC5RP
989	SEPT7
989	CDC10
989	CDC3
989	NBLA02942
989	SEPT7A
990	CDC6
990	CDC18L
990	HsCDC18
990	HsCDC6
990	MGORS5
991	CDC20
991	bA276H19.3
991	CDC20A
991	p55CDC
993	CDC25A
993	CDC25A2
994	CDC25B
995	CDC25C
995	CDC25
995	PPP1R60
996	CDC27
996	ANAPC3
996	APC3
996	CDC27Hs
996	D0S1430E
996	D17S978E
996	HNUC
996	NUC2
996	H-NUC
997	CDC34
997	E2-CDC34
997	UBC3
997	UBCH3
997	UBE2R1
998	CDC42
998	CDC42Hs
998	G25K
998	TKS
999	CDH1
999	Arc-1
999	CD324
999	CDHE
999	ECAD
999	LCAM
999	UVO
1000	CDH2
1000	CD325
1000	CDHN
1000	CDw325
1000	NCAD
1001	CDH3
1001	CDHP
1001	HJMD
1001	PCAD
1002	CDH4
1002	CAD4
1002	RCAD
1002	LOC101928097
1002	R-CAD
1003	CDH5
1003	7B4
1003	CD144
1004	CDH6
1004	CAD6
1004	KCAD
1005	CDH7
1005	CDH7L1
1006	CDH8
1006	Nbla04261
1007	CDH9
1008	CDH10
1009	CDH11
1009	CAD11
1009	CDHOB
1009	OB
1009	OSF-4
1010	CDH12
1010	CDHB
1011	CDH12P2
1011	C41-CAD
1011	CDH12P
1012	CDH13
1012	CDHH
1012	P105
1013	CDH15
1013	CDH14
1013	CDH3
1013	CDHM
1013	MCAD
1013	MRD3
1014	CDH16
1015	CDH17
1015	CDH16
1015	HPT-1
1015	HPT1
1016	CDH18
1016	CDH14
1016	CDH14L
1016	CDH24
1017	CDK2
1017	p33%28CDK2%29
1017	CDKN2
1017	p33(CDK2)
1018	CDK3
1019	CDK4
1019	CMM3
1019	PSK-J3
1020	CDK5
1020	PSSALRE
1020	LIS7
1021	CDK6
1021	PLSTIRE
1021	MCPH12
1022	CDK7
1022	CAK1
1022	CDKN7
1022	HCAK
1022	MO15
1022	p39MO15
1022	STK1
1022	CAK
1024	CDK8
1024	K35
1025	CDK9
1025	C-2k
1025	CDC2L4
1025	CTK1
1025	PITALRE
1025	TAK
1026	CDKN1A
1026	CAP20
1026	CDKN1
1026	CIP1
1026	MDA-6
1026	P21
1026	p21CIP1
1026	SDI1
1026	WAF1
1027	CDKN1B
1027	CDKN4
1027	KIP1
1027	MEN1B
1027	MEN4
1027	P27KIP1
1028	CDKN1C
1028	BWCR
1028	BWS
1028	KIP2
1028	p57
1028	p57Kip2
1028	WBS
1029	CDKN2A
1029	ARF
1029	CDK4I
1029	CDKN2
1029	CMM2
1029	INK4
1029	INK4A
1029	MLM
1029	MTS-1
1029	MTS1
1029	P14
1029	P14ARF
1029	P16
1029	P16-INK4A
1029	P16INK4
1029	P16INK4A
1029	P19
1029	P19ARF
1029	TP16
1030	CDKN2B
1030	CDK4I
1030	INK4B
1030	MTS2
1030	P15
1030	p15INK4b
1030	TP15
1031	CDKN2C
1031	INK4C
1031	p18
1031	p18-INK4C
1032	CDKN2D
1032	INK4D
1032	p19
1032	p19-INK4D
1033	CDKN3
1033	CDI1
1033	CIP2
1033	KAP
1033	KAP1
1036	CDO1
1036	CDO-I
1036	LOC105379131
1038	CDR1
1038	CDR
1038	CDR34
1038	CDR62A
1039	CDR2
1039	CDR62
1039	Yo
1040	CDS1
1040	CDS
1041	CDSN
1041	D6S586E
1041	HTSS
1041	HTSS1
1041	PSS
1041	S
1041	HYPT2
1041	PSS1
1043	CD52
1043	CDW52
1043	EDDM5
1044	CDX1
1045	CDX2
1045	CDX-3
1045	CDX3
1045	CDX2/AS
1046	CDX4
1047	CLGN
1048	CEACAM5
1048	CD66e
1048	CEA
1050	CEBPA
1050	C%2FEBP-alpha
1050	CEBP
1050	C/EBP-alpha
1051	CEBPB
1051	C%2FEBP-beta
1051	CRP2
1051	IL6DBP
1051	LAP
